Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NOR,     .,    .,     ., 1951, 1951, 30,     1,   ACY,       1,0.12607,1.43958,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 31,     1,   ACY,       1,0.11748,1.56565,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 32,     1,   ACY,       1,0.10931,1.68313,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 33,     1,   ACY,       1,0.10197,1.79244,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 34,     1,   ACY,       1,0.09438,1.89441,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 35,     1,   ACY,       1,0.08617,1.98879,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 36,     1,   ACY,       1,0.07693,2.07496,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 37,     1,   ACY,       1,0.06760,2.15189,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 38,     1,   ACY,       1,0.05958,2.21949,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 39,     1,   ACY,       1,0.05164,2.27907,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 40,     1,   ACY,       1,0.04296,2.33071,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 41,     1,   ACY,       1,0.03351,2.37367,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 42,     1,   ACY,       1,0.02462,2.40718,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 43,     1,   ACY,       1,0.01707,2.43180,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 44,     1,   ACY,       1,0.01094,2.44887,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 45,     1,   ACY,       1,0.00634,2.45981,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 46,     1,   ACY,       1,0.00304,2.46615,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 47,     1,   ACY,       1,0.00122,2.46919,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 48,     1,   ACY,       1,0.00051,2.47041,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1951, 1951, 49,     1,   ACY,       1,0.00023,2.47092,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1951, 1951, 50,    99,   ACY,       1,0.00010,2.47115,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1952, 1952, 14,   -99,   ACY,       1,0.00002,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1952, 1952, 15,     1,   ACY,       1,0.00031,0.00002,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1952, 1952, 16,     1,   ACY,       1,0.00527,0.00033,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 17,     1,   ACY,       1,0.01980,0.00560,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 18,     1,   ACY,       1,0.04340,0.02540,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 19,     1,   ACY,       1,0.07092,0.06880,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 20,     1,   ACY,       1,0.09726,0.13972,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 21,     1,   ACY,       1,0.11878,0.23698,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 22,     1,   ACY,       1,0.13510,0.35576,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 23,     1,   ACY,       1,0.14697,0.49086,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 24,     1,   ACY,       1,0.15430,0.63783,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 25,     1,   ACY,       1,0.15679,0.79213,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 26,     1,   ACY,       1,0.15567,0.94892,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 27,     1,   ACY,       1,0.15249,1.10459,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 28,     1,   ACY,       1,0.14690,1.25708,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 29,     1,   ACY,       1,0.13936,1.40398,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 30,     1,   ACY,       1,0.13083,1.54334,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 31,     1,   ACY,       1,0.12219,1.67417,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 32,     1,   ACY,       1,0.11342,1.79636,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 33,     1,   ACY,       1,0.10462,1.90978,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 34,     1,   ACY,       1,0.09612,2.01440,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 35,     1,   ACY,       1,0.08763,2.11052,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 36,     1,   ACY,       1,0.07900,2.19815,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 37,     1,   ACY,       1,0.06986,2.27715,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 38,     1,   ACY,       1,0.06017,2.34701,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 39,     1,   ACY,       1,0.05088,2.40718,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 40,     1,   ACY,       1,0.04232,2.45806,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 41,     1,   ACY,       1,0.03329,2.50038,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 42,     1,   ACY,       1,0.02353,2.53367,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 43,     1,   ACY,       1,0.01529,2.55720,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 44,     1,   ACY,       1,0.00964,2.57249,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 45,     1,   ACY,       1,0.00565,2.58213,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 46,     1,   ACY,       1,0.00273,2.58778,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 47,     1,   ACY,       1,0.00111,2.59051,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 48,     1,   ACY,       1,0.00062,2.59162,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1952, 1952, 49,     1,   ACY,       1,0.00016,2.59224,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1952, 1952, 50,    99,   ACY,       1,0.00005,2.59240,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1953, 1953, 14,   -99,   ACY,       1,0.00001,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1953, 1953, 15,     1,   ACY,       1,0.00023,0.00001,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1953, 1953, 16,     1,   ACY,       1,0.00522,0.00024,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 17,     1,   ACY,       1,0.02132,0.00546,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 18,     1,   ACY,       1,0.04800,0.02678,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 19,     1,   ACY,       1,0.07855,0.07478,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 20,     1,   ACY,       1,0.10680,0.15333,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 21,     1,   ACY,       1,0.12931,0.26013,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 22,     1,   ACY,       1,0.14443,0.38944,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 23,     1,   ACY,       1,0.15385,0.53387,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 24,     1,   ACY,       1,0.16050,0.68772,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 25,     1,   ACY,       1,0.16432,0.84822,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 26,     1,   ACY,       1,0.16217,1.01254,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 27,     1,   ACY,       1,0.15562,1.17471,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 28,     1,   ACY,       1,0.14884,1.33033,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 29,     1,   ACY,       1,0.14162,1.47917,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 30,     1,   ACY,       1,0.13197,1.62079,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 31,     1,   ACY,       1,0.12137,1.75276,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 32,     1,   ACY,       1,0.11240,1.87413,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 33,     1,   ACY,       1,0.10432,1.98653,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 34,     1,   ACY,       1,0.09640,2.09085,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 35,     1,   ACY,       1,0.08792,2.18725,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 36,     1,   ACY,       1,0.07777,2.27517,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 37,     1,   ACY,       1,0.06673,2.35294,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 38,     1,   ACY,       1,0.05750,2.41967,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 39,     1,   ACY,       1,0.04979,2.47717,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 40,     1,   ACY,       1,0.04143,2.52696,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 41,     1,   ACY,       1,0.03258,2.56839,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 42,     1,   ACY,       1,0.02426,2.60097,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 43,     1,   ACY,       1,0.01652,2.62523,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 44,     1,   ACY,       1,0.00973,2.64175,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 45,     1,   ACY,       1,0.00501,2.65148,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 46,     1,   ACY,       1,0.00239,2.65649,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 47,     1,   ACY,       1,0.00103,2.65888,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 48,     1,   ACY,       1,0.00035,2.65991,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1953, 1953, 49,     1,   ACY,       1,0.00007,2.66026,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1953, 1953, 50,    99,   ACY,       1,0.00002,2.66033,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1954, 1954, 14,   -99,   ACY,       1,0.00002,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1954, 1954, 15,     1,   ACY,       1,0.00034,0.00002,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1954, 1954, 16,     1,   ACY,       1,0.00635,0.00036,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 17,     1,   ACY,       1,0.02324,0.00671,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 18,     1,   ACY,       1,0.05087,0.02995,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 19,     1,   ACY,       1,0.08378,0.08082,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 20,     1,   ACY,       1,0.11496,0.16460,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 21,     1,   ACY,       1,0.13801,0.27956,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 22,     1,   ACY,       1,0.15192,0.41757,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 23,     1,   ACY,       1,0.16028,0.56949,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 24,     1,   ACY,       1,0.16540,0.72977,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 25,     1,   ACY,       1,0.16673,0.89517,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 26,     1,   ACY,       1,0.16425,1.06190,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 27,     1,   ACY,       1,0.15981,1.22615,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 28,     1,   ACY,       1,0.15371,1.38596,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 29,     1,   ACY,       1,0.14508,1.53967,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 30,     1,   ACY,       1,0.13409,1.68475,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 31,     1,   ACY,       1,0.12296,1.81884,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 32,     1,   ACY,       1,0.11279,1.94180,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 33,     1,   ACY,       1,0.10318,2.05459,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 34,     1,   ACY,       1,0.09366,2.15777,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 35,     1,   ACY,       1,0.08354,2.25143,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 36,     1,   ACY,       1,0.07307,2.33497,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 37,     1,   ACY,       1,0.06392,2.40804,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 38,     1,   ACY,       1,0.05614,2.47196,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 39,     1,   ACY,       1,0.04794,2.52810,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 40,     1,   ACY,       1,0.03927,2.57604,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 41,     1,   ACY,       1,0.03094,2.61531,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 42,     1,   ACY,       1,0.02264,2.64625,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 43,     1,   ACY,       1,0.01503,2.66889,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 44,     1,   ACY,       1,0.00909,2.68392,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 45,     1,   ACY,       1,0.00508,2.69301,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 46,     1,   ACY,       1,0.00232,2.69809,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 47,     1,   ACY,       1,0.00091,2.70041,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 48,     1,   ACY,       1,0.00053,2.70132,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1954, 1954, 49,     1,   ACY,       1,0.00021,2.70185,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1954, 1954, 50,    99,   ACY,       1,0.00009,2.70206,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1955, 1955, 14,   -99,   ACY,       1,0.00003,0.00000,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1955, 1955, 15,     1,   ACY,       1,0.00050,0.00003,       ODE,  estimate,    NOR_01,   .,    2
    NOR,     .,    .,     ., 1955, 1955, 16,     1,   ACY,       1,0.00647,0.00053,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 17,     1,   ACY,       1,0.02539,0.00700,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 18,     1,   ACY,       1,0.05593,0.03239,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 19,     1,   ACY,       1,0.09038,0.08832,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 20,     1,   ACY,       1,0.12220,0.17870,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 21,     1,   ACY,       1,0.14619,0.30090,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 22,     1,   ACY,       1,0.16114,0.44709,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 23,     1,   ACY,       1,0.16933,0.60823,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 24,     1,   ACY,       1,0.17338,0.77756,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 25,     1,   ACY,       1,0.17292,0.95094,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 26,     1,   ACY,       1,0.16881,1.12386,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 27,     1,   ACY,       1,0.16307,1.29267,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 28,     1,   ACY,       1,0.15608,1.45574,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 29,     1,   ACY,       1,0.14810,1.61182,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 30,     1,   ACY,       1,0.13811,1.75992,       ODE,  estimate,    NOR_01,   .,    0
    NOR,     .,    .,     ., 1955, 1955, 31,     1,   ACY,       1,0.12561,1.89803,       ODE,  estimate,    NOR_01,   .,    0
